song_id,title,artist,source_genre,current_genre,suggested_genre,suggestion_reason,annotation_status,priority
RMVM_S_d7f05b2539,Trái Tim Không Màu,Ngô Thanh Vân,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_31bd0583ab,Chào Xuân,135 Band,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_5a030a45a9,Anh Đã Không Yêu Em Thật Lòng,Lê Uyên Nhi,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_ba83350819,Nhớ Em Câu Hát Đưa Đò (Tân Cổ),Phi Nhung,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_03cce50c4a,Chia Tay Cuối,"Lưu Chí Vỹ, Minh Hằng",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_4c820ffdad,Cơn Gió Hạnh Phúc (Remix Version),"Hà Leona, DJ PMT",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_8fd6a18087,Anh Đang Yêu (DJ Phơ Nguyễn),Khánh Đơn,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_dd949f130d,3 Thằng Bạn,Karik,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_d0f1636607,Anh Cần Có Em,Đan Trường,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_123cd678f8,Muốn Được Cùng Em,Freaky,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_b4f94e10a5,Anh Muốn Em Giống Ai,Chi Dân,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_3c3c3f5b01,LK Mùa Xuân Ơi,"Lady Phương Thùy, Lâm Chấn Huy",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_c71785babd,Em Đẹp Như Mơ,Bằng Kiều,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_c096222af4,Hơn Cả Tình Yêu,Trương Như Anh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_470e5a5aec,1000 Điều Ước,Ngô Trường,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_321d749f49,Tâm Sự Cùng Người Lạ (Beat),Tiên Cookie,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_e5bdd25fac,Em Tinh Tú Đời Anh,Tống Gia Vỹ,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_fb7bcc193e,Anh Mơ Được Ôm Em,Phạm Trưởng,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_0ecf3f4f01,Đêm Nhớ Quê Nhà,Đoàn Minh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_e34a7136fa,Sức Mạnh Tình Yêu,Lâm Chấn Huy,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_9750dd958d,Xin Đến Trong Giấc Mộng,Lam Trường,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_52d074820d,Dường Như Em Quá Vô Tình,Ưng Đại Vệ,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_5e5e3594a5,Chuyện Tình Núi Đôi,Thanh Thanh Hiền,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_846a04a53a,Con Đường,Những Đứa Trẻ,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_529593eb4d,Anh Hãy Quay Về Cùng Em,Phương Thanh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_4eb9145a8c,Hình Xăm Trong Tim,Ty Phong,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_524f220c7b,Nói Đi Em,Lý Hải,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_d5c048c956,Anh Chỉ Là Người Em Từng Yêu,Vũ Khắc Anh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_997bba2174,Cũng Tại Vì Anh,Chí Bằng,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_32d908aff1,Anh Đi Mùa Cưới,Long Nhật,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_0f3616a307,Con Đường Khóc,Khaly Nguyễn,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_6e38849493,Cho Dù Cách Xa,Thanh Thảo,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_c61d14b88f,Bến Sông Quê,Đan Trường,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_f0eeaef339,Cũng Hết Tin Em Rồi,Duy Mạnh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_76f5915168,Giờ Mình Em Ôm Bao Đắng Cay,Kim Tiểu Phương,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_356165aba7,Ánh Mắt Đầu Tiên,Tim,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_197f16e790,Định Mệnh Nào Cho Em,Tú Vi,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_73b86becc5,Buồn Lắm (Remix),Cảnh Minh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_96e39c7aea,Một Đời Yêu Em (Liveshow Thương Quá Việt Nam),Đông Đào,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_bd6ff961f6,Hot Girl Người Ta,Lê Bảo Bình,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_a2e77ab1a0,Con Đường Này Vắng Em,Lương Gia Huy,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_318dd7c77d,Có Bao Giờ Em Biết,"Vu Minh Duc, Duy Long",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_17d02dc149,Hai Giới Tính Một Cuộc Đời,Lê Duy,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_a8395e87ec,Làm Người Yêu Em Nhé Baby (Cover),"Cao Tùng Anh, Linh Na, Ba Chú Bộ Đội",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_1f709cb709,Đến Với Con Người Việt Nam Tôi,Phong Vũ,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_25cdc644de,Đi Qua Mùa Đông,Đan Trường,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_6c68b3b601,Mối Tình Câm,Nguyên Khôi,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_04a95670bd,Cuộc Tình Không Trọn Vẹn,Châu Gia Kiệt,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_bbbc20da96,Điều Con Muốn Nói,Lý Tuấn Kiệt,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_bd1f3c2f33,Có Những Yêu Thương Em Chưa Từng...,Annie Trâm Anh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_56b7928858,Có Còn Hay Là Không,Thảo Wendy,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_f8170e2aad,Lặng Lẽ Nhìn Em Hạnh Phúc,HKT,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_792bc3b454,Ai Rồi Cũng Khác,Anh Quốc,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_a66f52e099,Mùa Đông Là Để Yêu,Isaac Thái,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_0ed9f4d174,Mơ Về Bên Mẹ,Phương Thùy (Nhóm Phù Sa),,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_66c339bc60,Có lẽ anh ta không tốt,"Lil Shady, Ogenus",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_ab740945c2,Vợ Tương Lai,Cao Tùng Anh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_ad54e697be,LK Đôi Mắt Người Xưa - Chim Trắng Mồ Côi,Hồ Việt Trung,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_16dda3dbd2,Có Một Sự Buồn Nhẹ,"Thái Lan Viên, Bằng Cường",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_f6edfbfa5d,Anh Vẫn Yêu,Lương Gia Hùng,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_473d9dcbac,Vì Anh Yêu Em,Ngô Kiến Huy,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_e6ad7732ea,Cô Gái Không Niềm Tin (Remix),Dương Trùng Quang,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_87956bada6,Cung Đàn Buồn,Lam Trường,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_8fce8a538c,Khi Không Còn Yêu,Akira Phan,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_791bcee09a,Đừng Hỏi Vì Sao,Khánh Phương,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_c975e41570,Lệ Buồn Nhớ Mi,Tuấn Ngọc,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_f45d09968f,LK Khúc Hát Ân Tình,Hoàng Long,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_14ee928673,Anh Mong Em Sẽ Có Một Hạnh Phúc,Duy Mạnh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_596d839b93,Vẫn Yêu Dại Khờ,Việt Quang,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_14f62f960e,Có Những Mảnh Đời,Bé Thoại Nghi,nhạc tôn giáo,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_9b71768438,Đến Bên Mưa (Remix),Đông Nhi,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_ebb20a2631,Sài Gòn Đêm Nay,"Trịnh Thăng Bình, Quân Rapsoul",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_0e024482aa,Chào Mừng Đảng Cộng Sản Việt Nam,Tốp Ca,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_4bf1c6c0b1,Chim Vành Khuyên,"Nguyệt Hằng, Xuân Nghi",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_cb2e334e8e,Nỗi Nhớ Thiêu Đốt,Quốc Cường,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_80780c85e7,Tình Mây Ngàn,JUUN D,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_7e30ac9651,Cú Hích Trên Không,"Dương Hoàng Yến, LEG",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_098a59d4a2,Anh Đưa Em Về Phố Xa,Lynk Lee,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_ab99cb78e2,Khi Người Ta Không Thật Lòng,Quách Tuấn Du,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_e890f1c9e9,Anh Biết Khóc Hay Cười,Ngô Trác Lâm,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_ee469c1b8a,Đi Trong Màn Mưa,Đăng Nguyên GoBi,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_92a9aa9270,Liên Khúc Đàn Bà - Đêm Vũ Trường (Remix),Kasim Hoàng Vũ,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_6779639682,Khóc Mẹ,Đại Đức Thích Nhuận Thanh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_9e9a6e3965,Cự Ly Hai Trái Tim,Phạm Thanh Thảo,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_f331423cec,Có Thật Em Muốn Chia Tay,Trương Đan Huy,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_85aadca276,Mối Tình Đầu,Bình Minh Vũ,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_36254282a8,Anh Chưa Thương Em Đến Vậy Đâu & Như Những Phút Ban Đầu,"Myra Trần, Võ Hạ Trâm",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_bcc71912b8,Con Tin Nơi Ngài,"Rosa, NT Worship",nhạc tôn giáo,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_d68f9f18d3,Đã Từng,"Bùi Anh Tuấn, Dương Hoàng Yến",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_9c00e54df4,Chợt Nhận Ra,"Du Thiên, Châu Khải Phong",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_c6d525eb6c,Anh Lại Nhớ,Dương Quốc Hưng,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_d941244094,Suy Nghĩ Cuộc Đời,Lê Bảo Bình,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_f39675d220,Chắc Vui,Tam Hổ,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_40225d3a42,Xuân Về Rồi Đó Em,Mai Tuấn,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_ab1c21a5e9,Số Phận Anh Và Em,Hà Thúy Anh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_317b3054de,Đừng Nói Xấu Người Tôi Yêu,Tống Gia Vỹ,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_9afeb4172b,Còn Mãi Tìm Nhau,Mỹ Linh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_b07c76ba07,Cứ Xem Là Giấc Mơ,Trịnh Thế Phong,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_d122530694,Cafe Đắng Trở Lại (Remix),Hồ Việt Trung,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_8a527f3acd,Ngày Ấy Em Đi (EDM Remix),"H2O EDM, Nguyễn Vĩ",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_788151161a,Nhớ Về Tình Mẹ Cha,LM Nguyễn Tuấn Dương,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_a389ab8e47,Chuyện Tình Mưa,"Khởi My, Mr Bo",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_33f568c86a,Mất Anh Mất Cả Thế Giới,Khánh Hồng,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_9b6b6959d9,Khúc Giao Mùa,135 Band,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_907178e3f6,Chiều Mưa Giông,Trường Sơn,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_2e0dfd170a,Anh Vẫn Chờ Em,Nguyễn Khánh Sang,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_bdc168d116,Người Tình Ơi Mơ Gì,"Đàm Vĩnh Hưng, Mỹ Tâm",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_db41abb163,Vừa Đi Vừa Khóc,Cao Tùng Anh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_2adbd1a2dd,Nhành Liễu,"Linh Lam, Dép, ItsLee",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_f294819ec9,Hát Trên Đỉnh Đồi,Trường Sinh,nhạc đạo,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_5c36546a4d,Thôi Thì Ta Chia Tay,Mai Tuấn,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_813e1be629,Việt Nam Quê Hương Ngày Tết,Phù Sa,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_7549c7547d,Bức Tranh Không Màu (Remix),Hồ Việt Trung,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_45e19db19c,Họ Đâu Cần Tôi (Beat),Trung Tự,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_0c8867b8eb,Đêm Trăng Tình Yêu (Lofi Version),Hương Tú,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_8021f6db57,Mẹ Từ Bi,Bé Mai Vy,nhạc tôn giáo,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_11a2b66f74,Ước Mơ Nào Cho Em,Randy,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_9ffe494ef0,Cần Thêm Bao Nhiêu Thời Gian,Trịnh Thiên Ân,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_b58f2c544e,Cần Một Lời Quan Tâm,Cao Tùng Anh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_fd5c1c85d8,Chiều Lên Bản Thượng,"Lưu Ánh Loan, Lưu Chí Vỹ",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_775816e005,Em Có Yêu Anh Không,"OnlyC, Lou Hoàng",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_a734b2ffd1,Về Quê Ngoại (EDM Version),Cao Thiên Vũ,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_6bfb034836,Anh Không Thể Tha Thứ Mình,Ưng Đại Vệ,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_44582748ed,Liên Khúc Vòng Tay Ấm,Cao Thái Sơn,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_3b4df19187,Không Còn Nước Mắt,Miu Lê,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_f2117c2e2a,Gà Trống Biết Làm Cha,Bé Triệu Vy,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_e532ea7d8c,Với Em Anh Sẽ Number One,Yuki Huy Nam,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_1d9f9f759b,Cảm Giác Bình Yên,Kim Thiên Hương,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_86678b4f49,Anh Của Ngày Hôm Qua,"Trịnh Gia Hân, Trịnh Gia Nhi",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_bbef7aa18b,Buông Tay (Remix),"La Thăng (Huy Nam & Huy Khánh), Khởi My",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_f5774a61c4,Mashup Giáng Sinh Năm Mới,Vicky Nhung,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_fb52c1b20c,Ba Người Đàn Ông,"Lưu Chí Vỹ, Tống Gia Vỹ, Nguyên Chấn Phong",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_1f8677f7d4,Chuyện Tình Nàng Thiếu Nữ Tên Thi,Quách Tuấn Du,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_3b934c7dac,Em Không Quay Về (Quân Mùa Xuân & Daniel Mastro Remix),"Hoàng Tôn, Yanbi",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_38132afb31,Một Ngày Mới,Văn Mai Hương,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_9e018c45af,Buông Tay Em Nhé,Dương 565,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_f1ba762016,Chỉ Mong Trái Tim Người (Bí Mật Bị Thời Gian Vùi Lấp OST),Chí Thiện,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_190251b5c8,Sân Ga Buồn,Bằng Cường,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_26ee593357,Lời Nói Của Thế Gian,Khánh Phương,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
